event_id,Method,Quality (A-D for SKHASH; lower number better for FOCMEC),Strike,Dip,Rake,P Axis Azimuth,P Axis Plunge,T Axis Azimuth,T Axis Plunge,N Axis Azimuth,N Axis Plunge
1977 Melton,FOCMEC,0.18,284.21,90,15,58.22,10.55,150.2,10.55,284.21,75
1977 Melton,FOCMEC,0.18,101.85,89.13,-9.96,56.49,7.64,147.36,6.4,276.91,80
1977 Melton,FOCMEC,0.18,110.04,89.13,4.92,244.9,2.86,335.11,4.09,120.04,85
1977 Melton,FOCMEC,0.19,154.32,50.14,56.6,87.23,0,357.22,65,177.23,25
1977 Melton,FOCMEC,0.19,107.73,84.92,-19.37,62.03,17.23,155.12,9.85,273.59,70
1977 Melton,FOCMEC,0.19,94.3,75.06,-1.34,50.46,11.44,318.5,9.57,189.48,75
1977 Melton,FOCMEC,0.19,108.84,85.02,8.68,243.24,2.58,333.68,9.65,138.46,80
1977 Melton,FOCMEC,0.19,106.54,81.35,5.04,61.38,2.58,330.94,9.66,166.15,80
1977 Melton,FOCMEC,0.2,132.17,50.14,56.6,65.08,0,335.07,65,155.08,25
1977 Melton,FOCMEC,0.2,132.94,58.23,47.57,251.51,4.1,347.32,54.69,158.64,35
1977 Melton,FOCMEC,0.2,94.43,72.77,-10.31,51.91,19.29,320.13,5.08,215.99,70
1977 Melton,FOCMEC,0.2,102.86,81.69,-18.26,58.02,18.75,150.32,6.72,259.2,70
1977 Melton,FOCMEC,0.2,91.38,79.45,-10.73,47.37,15,317.37,0,227.36,75
1977 Melton,FOCMEC,0.2,101.43,77.76,-8.74,57.71,14.77,327.03,2.57,227.38,75
1977 Melton,FOCMEC,0.2,95.46,82.56,-13.06,50.81,14.48,141.8,3.83,246.29,75
1977 Melton,FOCMEC,0.2,109.04,88.71,-14.95,63.23,11.44,155.18,9.58,284.22,75
1977 Melton,FOCMEC,0.2,101.49,80.95,4.26,56.43,3.4,325.87,9.39,166.15,80.01
1977 Melton,FOCMEC,0.2,93.7,80.15,-1.75,49.26,8.18,318.44,5.72,193.83,80
1977 Melton,FOCMEC,0.2,106.2,80.95,-4.26,61.82,9.39,331.26,3.4,221.54,80.01
1977 Melton,FOCMEC,0.2,290,90,0,245,0,155,0,335,90
1977 Melton,FOCMEC,0.21,139.04,58.23,47.57,257.61,4.1,353.42,54.69,164.74,35
1977 Melton,FOCMEC,0.21,98.14,78.69,-16.6,54.17,19.68,145.39,3.41,244.8,70
1977 Melton,FOCMEC,0.21,99.47,75,0,55.46,10.55,323.48,10.55,189.47,75
1977 Melton,FOCMEC,0.21,108.8,83.59,-7.69,64.15,9.96,154.31,0.86,249.22,80
1977 Melton,FOCMEC,0.22,150.53,48.36,62.76,259.41,0,349.41,70,169.41,20
1977 Melton,FOCMEC,0.22,155.82,48.36,62.76,264.7,0,354.7,70,174.7,20
1977 Melton,FOCMEC,0.22,124.4,52.24,50.77,240.96,0,330.97,60,150.96,30
1977 Melton,FOCMEC,0.22,128.21,56.17,53,243.47,4.33,340.89,59.63,150.97,29.99
1977 Melton,FOCMEC,0.22,151.43,56.17,53,266.69,4.33,4.11,59.63,174.19,29.99
1977 Melton,FOCMEC,0.22,93.62,76,-14.43,50.4,20,320.4,0.01,230.39,70
1977 Melton,FOCMEC,0.22,98.64,74.81,-13.17,55.72,19.92,325.1,1.71,230.41,70
1977 Melton,FOCMEC,0.22,105.34,80.42,-11.6,61.14,14.94,151.48,1.29,246.31,75
1977 Melton,FOCMEC,0.22,111.57,81.82,5.78,66.31,1.73,336.01,9.85,166.14,80
1977 Melton,FOCMEC,0.22,111.71,87.42,-9.67,66.55,8.66,157.31,4.98,276.91,79.99
1977 Melton,FOCMEC,0.22,280,90,0,235,0,145,0,325,90
1977 Melton,FOCMEC,0.23,126.84,58.23,47.57,245.41,4.1,341.22,54.69,152.54,35
1977 Melton,FOCMEC,0.23,288,90,20,61.22,14,154.78,14,288,70
1977 Melton,FOCMEC,0.23,113.8,85.79,9.08,248.19,3.4,338.75,9.39,138.47,80
1977 Melton,FOCMEC,0.23,91.11,82.36,-6.47,46.62,9.96,316.47,0.86,221.57,80
1977 Melton,FOCMEC,0.23,290.04,89.13,4.92,64.9,2.86,155.11,4.09,300.04,85
1977 Melton,FOCMEC,0.24,145.24,48.36,62.76,254.12,0,344.12,70,164.12,20
1977 Melton,FOCMEC,0.24,161.12,48.36,62.76,270,0,0,70,180,20
1977 Melton,FOCMEC,0.24,135.55,54.37,58.67,247.19,4.53,346.77,64.54,155.08,25
1977 Melton,FOCMEC,0.24,90.43,71.25,-7.1,48,18.06,315.27,8.31,201.61,70
1977 Melton,FOCMEC,0.24,109.51,83.72,-13.65,64.62,14.08,155.89,5.08,265.26,75
1977 Melton,FOCMEC,0.24,108.92,80.04,0.88,64.27,6.41,333.41,7.64,193.85,80
1977 Melton,FOCMEC,0.24,93.9,85.79,-9.08,48.95,9.39,139.51,3.4,249.23,80
1977 Melton,FOCMEC,0.24,284.89,86.47,-3.54,240,5,330,0,60.03,85
1977 Melton,FOCMEC,0.24,280.07,88.29,4.7,54.92,2.11,145.08,4.53,300.02,85
1977 Melton,FOCMEC,0.25,141.09,54.37,58.67,252.73,4.53,352.31,64.54,160.62,25
1977 Melton,FOCMEC,0.25,159.86,50.14,56.6,92.77,0,2.76,65,182.77,25
1977 Melton,FOCMEC,0.25,103.01,86.6,-19.72,56.91,16.27,150.26,11.32,273.62,70
1977 Melton,FOCMEC,0.25,112.7,88.29,-19.93,66.24,15.19,159.74,12.7,288,70
1977 Melton,FOCMEC,0.25,102.92,75.52,-3.97,59.29,12.96,327.57,7.44,208.43,75
1977 Melton,FOCMEC,0.25,288.65,86.16,14.51,62.31,7.44,154.03,12.95,303.16,75
1977 Melton,FOCMEC,0.25,105.84,89.13,9.96,240.33,6.4,331.2,7.64,110.78,80
1977 Melton,FOCMEC,0.25,110.77,90,10,245.33,7.05,336.21,7.05,110.77,80
1977 Melton,FOCMEC,0.25,284.9,86.6,9.41,59.29,4.21,149.96,9.05,304.59,80
1977 Melton,FOCMEC,0.25,289.83,87.42,9.67,64.23,4.98,154.99,8.66,304.63,79.99
1977 Melton,FOCMEC,0.26,145.15,58.23,47.57,263.72,4.1,359.53,54.69,170.85,35
1977 Melton,FOCMEC,0.26,103.06,77.3,-15.58,59.49,19.92,150.1,1.71,244.81,70
1977 Melton,FOCMEC,0.26,104.65,75.06,1.34,60.45,9.57,328.49,11.44,189.47,75
1977 Melton,FOCMEC,0.26,103.87,84.28,8.22,238.31,1.73,328.61,9.85,138.47,80
1977 Melton,FOCMEC,0.26,94.9,87.13,-4.1,49.97,4.93,140.04,0.86,239.97,85
1977 Melton,FOCMEC,0.27,126.63,50.14,56.6,59.54,0,329.53,65,149.54,25
1977 Melton,FOCMEC,0.27,146.63,54.37,58.67,258.27,4.53,357.85,64.54,166.16,25
1977 Melton,FOCMEC,0.27,147.63,52.24,50.77,264.19,0,354.2,60,174.19,30
1977 Melton,FOCMEC,0.27,128.81,54.6,45.28,68.65,0,338.64,55,158.65,35
1977 Melton,FOCMEC,0.27,95.68,70.71,-5.38,53.16,17.23,320.08,9.85,201.59,70
1992 Moralana,SKHASH,B,57.7,45,116.9,309.01,3.1,48.1,71.07,217.97,18.66
1992 Moralana,FOCMEC,0.84,208.18,45.86,76,128.03,0,38.01,80,218.03,10
1992 Moralana,FOCMEC,0.85,203.11,45.86,76,122.96,0,32.94,80,212.96,10
1992 Moralana,FOCMEC,0.87,209.74,50.73,77.04,308.9,4.93,64.79,78.83,218.03,10
1992 Moralana,FOCMEC,0.87,201.49,46.92,69.25,306,0,36,75,216,15
1992 Moralana,FOCMEC,0.89,198.6,51.62,70.72,302.15,4.83,49.53,74.21,210.85,15
1992 Moralana,FOCMEC,0.9,204.67,50.73,77.04,303.83,4.93,59.72,78.83,212.96,10
1992 Moralana,FOCMEC,0.91,203.75,51.62,70.72,307.3,4.83,54.68,74.21,216,15
1992 Moralana,FOCMEC,0.93,206.63,46.92,69.25,311.14,0,41.14,75,221.14,15
1992 Moralana,FOCMEC,0.94,210.02,45.22,82.95,305,0,35.03,85,215,5
1992 Moralana,FOCMEC,0.94,190.46,52.84,64.59,298.18,4.7,40.82,69.41,206.47,20
1992 Moralana,FOCMEC,0.94,195.75,52.84,64.59,303.47,4.7,46.11,69.41,211.76,20
1992 Moralana,FOCMEC,0.96,215.02,45.22,82.95,310,0,40.03,85,220,5
1992 Moralana,FOCMEC,0.97,213.25,45.86,76,133.1,0,43.08,80,223.1,10
1992 Moralana,FOCMEC,0.97,196.35,46.92,69.25,300.86,0,30.86,75,210.86,15
1992 Moralana,FOCMEC,0.98,214.81,50.73,77.04,313.97,4.93,69.86,78.83,223.1,10
1992 Moralana,FOCMEC,0.99,198.18,48.36,62.76,307.06,0,37.06,70,217.06,20
1992 Moralana,FOCMEC,1,185.4,54.37,58.67,297.04,4.53,36.62,64.54,204.93,25
1992 Moralana,FOCMEC,1,190.94,54.37,58.67,302.58,4.53,42.16,64.54,210.47,25
1992 Moralana,FOCMEC,1,186.27,56.17,53,301.53,4.33,38.95,59.63,209.03,29.99
1992 Moralana,FOCMEC,1.01,205.02,45.22,82.95,300,0,30.03,85,210,5
1992 Moralana,FOCMEC,1.01,198.04,45.86,76,117.89,0,27.87,80,207.89,10
1992 Moralana,FOCMEC,1.01,208.89,51.62,70.72,312.44,4.83,59.82,74.21,221.14,15
1992 Moralana,FOCMEC,1.03,215.82,50.18,83.48,310.44,4.98,85.08,82.93,220.01,5
1992 Moralana,FOCMEC,1.03,193.46,51.62,70.72,297.01,4.83,44.39,74.21,205.71,15
1992 Moralana,FOCMEC,1.03,192.88,48.36,62.76,301.76,0,31.76,70,211.76,20
1992 Moralana,FOCMEC,1.04,201.05,52.84,64.59,308.77,4.7,51.41,69.41,217.06,20
1992 Moralana,FOCMEC,1.04,203.47,48.36,62.76,312.35,0,42.35,70,222.35,20
1992 Moralana,FOCMEC,1.07,210.82,50.18,83.48,305.44,4.98,80.08,82.93,215.01,5
1992 Moralana,FOCMEC,1.08,180.47,56.17,53,295.73,4.33,33.15,59.63,203.23,29.99
1992 Moralana,FOCMEC,1.09,220.02,45.22,82.95,315,0,45.03,85,225,5
1992 Moralana,FOCMEC,1.09,220.82,50.18,83.48,315.44,4.98,90.08,82.93,225.01,5
1992 Moralana,FOCMEC,1.09,181.76,58.23,47.57,300.33,4.1,36.14,54.69,207.46,35
1992 Moralana,FOCMEC,1.1,199.6,50.73,77.04,298.76,4.93,54.65,78.83,207.89,10
1992 Moralana,FOCMEC,1.11,185.16,52.84,64.59,292.88,4.7,35.52,69.41,201.17,20
1992 Moralana,FOCMEC,1.11,193.09,50.14,56.6,126,0,35.99,65,216,25
1992 Moralana,FOCMEC,1.11,196.47,54.37,58.67,308.11,4.53,47.69,64.54,216,25
1992 Moralana,FOCMEC,1.12,191.2,46.92,69.25,295.71,0,25.71,75,205.71,15
1992 Moralana,FOCMEC,1.12,211.77,46.92,69.25,316.28,0,46.28,75,226.28,15
1992 Moralana,FOCMEC,1.12,192.08,56.17,53,307.34,4.33,44.76,59.63,214.84,29.99
1992 Moralana,FOCMEC,1.13,187.86,58.23,47.57,306.43,4.1,42.24,54.69,213.56,35
1992 Moralana,FOCMEC,1.14,187.55,50.14,56.6,120.46,0,30.45,65,210.46,25
1992 Moralana,FOCMEC,1.16,187.59,48.36,62.76,296.47,0,26.47,70,206.47,20
1992 Moralana,FOCMEC,1.17,179.47,61.98,49.48,297.12,8.18,38.45,53.78,201.35,35
1992 Moralana,FOCMEC,1.18,198.63,50.14,56.6,131.54,0,41.53,65,221.54,25
1992 Moralana,FOCMEC,1.18,188.27,52.24,50.77,304.83,0,34.84,60,214.83,30
1992 Moralana,FOCMEC,1.19,179.86,54.37,58.67,291.5,4.53,31.08,64.54,199.39,25
1992 Moralana,FOCMEC,1.19,183.93,60.22,54.82,298.27,8.65,42.65,58.52,203.23,30
1992 Moralana,FOCMEC,1.2,40,45,90,130,0,270,90,220,0
1992 Moralana,FOCMEC,1.2,218.32,45.86,76,138.17,0,48.15,80,228.17,10
1992 Moralana,FOCMEC,1.2,178.12,60.22,54.82,292.46,8.65,36.84,58.52,197.42,30
1992 Moralana,FOCMEC,1.2,175.65,58.23,47.57,294.22,4.1,30.03,54.69,201.35,35
1992 Moralana,FOCMEC,1.2,185.58,61.98,49.48,303.23,8.18,44.56,53.78,207.46,35
1992 Moralana,FOCMEC,1.21,181.11,60.5,42.39,302.67,3.83,37.2,49.74,209.46,40
1992 Moralana,FOCMEC,1.22,35,45,90,125,0,270,90,215,0
1992 Moralana,FOCMEC,1.22,219.88,50.73,77.04,319.04,4.93,74.93,78.83,228.17,10
1992 Moralana,FOCMEC,1.22,206.34,52.84,64.59,314.06,4.7,56.7,69.41,222.35,20
1992 Moralana,FOCMEC,1.23,208.77,48.36,62.76,317.65,0,47.65,70,227.65,20
1992 Moralana,FOCMEC,1.23,188.44,58.68,60.35,299.19,9.06,47.57,63.19,204.92,25
1992 Moralana,FOCMEC,1.24,205.82,50.18,83.48,300.44,4.98,75.08,82.93,210.01,5
1992 Moralana,FOCMEC,1.24,214.03,51.62,70.72,317.58,4.83,64.96,74.21,226.28,15
1992 Moralana,FOCMEC,1.25,182.47,52.24,50.77,299.03,0,29.04,60,209.03,30
1992 Moralana,FOCMEC,1.25,178.68,63.94,44.31,299.38,7.65,38.26,48.97,202.91,40
1992 Moralana,FOCMEC,1.26,188.32,51.62,70.72,291.87,4.83,39.25,74.21,200.57,15
1992 Moralana,FOCMEC,1.26,182.9,58.68,60.35,293.65,9.06,42.03,63.19,199.38,25
1992 Moralana,FOCMEC,1.26,189.74,60.22,54.82,304.08,8.65,48.46,58.52,209.04,30
1992 Moralana,FOCMEC,1.26,173.37,61.98,49.48,291.02,8.18,32.35,53.78,195.25,35
1992 Moralana,FOCMEC,1.26,183.72,54.6,45.28,123.56,0,33.55,55,213.56,35
1992 Moralana,FOCMEC,1.26,174.57,60.5,42.39,296.13,3.83,30.66,49.74,202.92,40
1992 Moralana,FOCMEC,1.27,225.82,50.18,83.48,320.44,4.98,95.08,82.93,230.01,5
1992 Moralana,FOCMEC,1.28,194.08,52.24,50.77,310.64,0,40.65,60,220.64,30
1992 Moralana,FOCMEC,1.29,200.02,45.22,82.95,295,0,25.03,85,205,5
1992 Moralana,FOCMEC,1.29,192.97,45.86,76,112.82,0,22.8,80,202.82,10
1992 Moralana,FOCMEC,1.3,45,45,90,315,0,90,90,225,0
1992 Moralana,FOCMEC,1.31,193,57.39,66.04,299.92,9.39,53.75,67.73,206.47,20
1992 Moralana,FOCMEC,1.31,174.66,56.17,53,289.92,4.33,27.34,59.63,197.42,29.99
1992 Moralana,FOCMEC,1.31,185.22,63.94,44.31,305.92,7.65,44.8,48.97,209.45,40
1992 Moralana,FOCMEC,1.32,45,40,90,315,5,135,85,225,0
1992 Moralana,FOCMEC,1.33,193.98,58.68,60.35,304.73,9.06,53.11,63.19,210.46,25
1992 Moralana,FOCMEC,1.34,40,40,90,310,5,130,85,220,0
1992 Moralana,FOCMEC,1.34,202.01,54.37,58.67,313.65,4.53,53.23,64.54,221.54,25
1992 Moralana,FOCMEC,1.35,216.92,46.92,69.25,321.43,0,51.43,75,231.43,15
1992 Moralana,FOCMEC,1.35,204.17,50.14,56.6,137.08,0,47.07,65,227.08,25
1992 Moralana,FOCMEC,1.35,172.13,63.94,44.31,292.83,7.65,31.71,48.97,196.36,40
1992 Moralana,FOCMEC,1.36,225.02,45.22,82.95,320,0,50.03,85,230,5
1992 Moralana,FOCMEC,1.36,186.06,46.92,69.25,290.57,0,20.57,75,200.57,15
1992 Moralana,FOCMEC,1.36,179.87,52.84,64.59,287.59,4.7,30.23,69.41,195.88,20
1992 Moralana,FOCMEC,1.36,198.3,57.39,66.04,305.22,9.39,59.05,67.73,211.77,20
1992 Moralana,FOCMEC,1.36,197.88,56.17,53,313.14,4.33,50.56,59.63,220.64,29.99
1992 Moralana,FOCMEC,1.37,187.71,57.39,66.04,294.63,9.39,48.46,67.73,201.18,20
1992 Moralana,FOCMEC,1.37,182.01,50.14,56.6,114.92,0,24.91,65,204.92,25
1992 Moralana,FOCMEC,1.37,189.82,54.6,45.28,129.66,0,39.65,55,219.66,35
1992 Moralana,FOCMEC,1.38,30,45,90,300,0,207.65,90,30,0
1992 Moralana,FOCMEC,1.38,194.53,50.73,77.04,293.69,4.93,49.58,78.83,202.82,10
1992 Moralana,FOCMEC,1.39,187.66,60.5,42.39,309.22,3.83,43.75,49.74,216.01,40
1992 Moralana,FOCMEC,1.4,50,40,90,320,5,140,85,230,0
1992 Moralana,FOCMEC,1.4,177.36,58.68,60.35,288.11,9.06,36.49,63.19,193.84,25
1992 Moralana,FOCMEC,1.4,191.68,61.98,49.48,309.33,8.18,50.66,53.78,213.56,35
1992 Moralana,FOCMEC,1.41,182.29,48.36,62.76,291.17,0,21.17,70,201.17,20
1992 Moralana,FOCMEC,1.41,172.32,60.22,54.82,286.66,8.65,31.04,58.52,191.62,30
1992 Moralana,FOCMEC,1.41,174.02,62.97,37.45,298.24,3.53,31.76,44.78,204.7,45
1966 Mt Hotham,SKHASH,C,123.9,17,-107.5,239.79,60.85,47.92,28.62,140.68,5.04
1966 Mt Hotham,FOCMEC,0.12,145.93,40.26,-82.25,185.11,82.93,50.44,4.98,320,5
1966 Mt Hotham,FOCMEC,0.13,315,50,-90,225,85,45,5,135,0
1966 Mt Hotham,FOCMEC,0.13,320,50,-90,230,85,50,5,140,0
1966 Mt Hotham,FOCMEC,0.13,314.98,45.22,-82.95,309.97,85,40,0,130,5
1966 Mt Hotham,FOCMEC,0.13,319.18,50.18,-83.48,269.92,82.93,44.56,4.98,134.99,5
1966 Mt Hotham,FOCMEC,0.13,330.26,50.73,-77.04,295.21,78.83,51.1,4.93,141.97,10
1966 Mt Hotham,FOCMEC,0.14,305,45,-90,270,90,35,0,125,0
1966 Mt Hotham,FOCMEC,0.14,310,45,-90,270,90,40,0,130,0
1966 Mt Hotham,FOCMEC,0.14,314.18,50.18,-83.48,264.92,82.93,39.56,4.98,129.99,5
1966 Mt Hotham,FOCMEC,0.14,324.18,50.18,-83.48,274.92,82.93,49.56,4.98,139.99,5
1966 Mt Hotham,FOCMEC,0.14,325.19,50.73,-77.04,290.14,78.83,46.03,4.93,136.9,10
1966 Mt Hotham,FOCMEC,0.15,325,50,-90,235,85,55,5,145,0
1966 Mt Hotham,FOCMEC,0.15,309.98,45.22,-82.95,304.97,85,35,0,125,5
1966 Mt Hotham,FOCMEC,0.15,329.18,50.18,-83.48,279.92,82.93,54.56,4.98,144.99,5
1966 Mt Hotham,FOCMEC,0.15,150.93,40.26,-82.25,190.11,82.93,55.44,4.98,325,5
1966 Mt Hotham,FOCMEC,0.15,320.12,50.73,-77.04,285.07,78.83,40.96,4.93,131.83,10
1966 Mt Hotham,FOCMEC,0.16,310,50,-90,220,85,40,5,130,0
1966 Mt Hotham,FOCMEC,0.16,140.93,40.26,-82.25,180.11,82.93,45.44,4.98,315,5
1966 Mt Hotham,FOCMEC,0.16,151.13,41.03,-74.66,166.16,78.83,50.31,4.92,319.44,10
1966 Mt Hotham,FOCMEC,0.17,309.18,50.18,-83.48,259.92,82.93,34.56,4.98,124.99,5
1966 Mt Hotham,FOCMEC,0.17,319.98,45.22,-82.95,314.97,85,45,0,135,5
1966 Mt Hotham,FOCMEC,0.17,105.93,40.26,-82.25,145.11,82.93,10.44,4.98,280,5
1966 Mt Hotham,FOCMEC,0.17,321.68,45.86,-76,311.85,80,221.83,0,131.83,10
1966 Mt Hotham,FOCMEC,0.17,156.2,41.03,-74.66,171.23,78.83,55.38,4.92,324.51,10
1966 Mt Hotham,FOCMEC,0.17,331.11,51.62,-70.72,300.18,74.21,47.56,4.83,138.86,15
1966 Mt Hotham,FOCMEC,0.17,336.25,51.62,-70.72,305.32,74.21,52.7,4.83,144,15
1966 Mt Hotham,FOCMEC,0.18,275,50,-90,185,85,5,5,275,0
1966 Mt Hotham,FOCMEC,0.18,280,50,-90,190,85,10,5,280,0
1966 Mt Hotham,FOCMEC,0.18,300,45,-90,270,90,30,0,120,0
1966 Mt Hotham,FOCMEC,0.18,305,50,-90,215,85,35,5,305,0
1966 Mt Hotham,FOCMEC,0.18,315,45,-90,302.03,90,45,0,135,0
1966 Mt Hotham,FOCMEC,0.18,330,50,-90,240,85,60,5,150,0
1966 Mt Hotham,FOCMEC,0.18,124.98,45.22,-82.95,119.97,85,210,0,300,5
1966 Mt Hotham,FOCMEC,0.18,135.93,40.26,-82.25,175.11,82.93,40.44,4.98,310,5
1966 Mt Hotham,FOCMEC,0.18,315.05,50.73,-77.04,280,78.83,35.89,4.93,126.76,10
1966 Mt Hotham,FOCMEC,0.18,316.61,45.86,-76,306.78,80,216.76,0,126.76,10
1966 Mt Hotham,FOCMEC,0.18,335.33,50.73,-77.04,300.28,78.83,56.17,4.93,147.04,10
1966 Mt Hotham,FOCMEC,0.19,285,50,-90,195,85,15,5,105,0
1966 Mt Hotham,FOCMEC,0.19,304.98,45.22,-82.95,299.97,85,30,0,120,5
1966 Mt Hotham,FOCMEC,0.19,100.93,40.26,-82.25,140.11,82.93,5.44,4.98,275,5
1966 Mt Hotham,FOCMEC,0.19,146.06,41.03,-74.66,161.09,78.83,45.24,4.92,314.37,10
1966 Mt Hotham,FOCMEC,0.2,295,45,-90,270,90,25,0,115,0
1966 Mt Hotham,FOCMEC,0.2,300,50,-90,210,85,30,5,120,0
1966 Mt Hotham,FOCMEC,0.2,320,45,-90,346.74,90,230,0,140,0
1966 Mt Hotham,FOCMEC,0.2,304.18,50.18,-83.48,254.92,82.93,29.56,4.98,119.99,5
1966 Mt Hotham,FOCMEC,0.2,110.93,40.26,-82.25,150.11,82.93,15.44,4.98,285,5
1966 Mt Hotham,FOCMEC,0.2,115.93,40.26,-82.25,155.11,82.93,20.44,4.98,290,5
1966 Mt Hotham,FOCMEC,0.2,119.98,45.22,-82.95,114.97,85,205,0,295,5
1966 Mt Hotham,FOCMEC,0.2,129.98,45.22,-82.95,124.97,85,215,0,305,5
1966 Mt Hotham,FOCMEC,0.2,130.93,40.26,-82.25,170.11,82.93,35.44,4.98,305,5
1966 Mt Hotham,FOCMEC,0.2,325.97,51.62,-70.72,295.04,74.21,42.42,4.83,133.72,15
1966 Mt Hotham,FOCMEC,0.21,290,50,-90,200,85,20,5,110,0
1966 Mt Hotham,FOCMEC,0.21,290,45,-90,270,90,20,0,110,0
1966 Mt Hotham,FOCMEC,0.21,295,50,-90,205,85,25,5,115,0
1966 Mt Hotham,FOCMEC,0.21,289.18,50.18,-83.48,239.92,82.93,14.56,4.98,104.99,5
1966 Mt Hotham,FOCMEC,0.21,334.18,50.18,-83.48,284.92,82.93,59.56,4.98,149.99,5
1966 Mt Hotham,FOCMEC,0.21,120.93,40.26,-82.25,160.11,82.93,25.44,4.98,295,5
1966 Mt Hotham,FOCMEC,0.21,125.93,40.26,-82.25,165.11,82.93,30.44,4.98,300,5
1966 Mt Hotham,FOCMEC,0.21,139.98,45.22,-82.95,134.97,85,225,0,315,5
1966 Mt Hotham,FOCMEC,0.21,115.64,41.03,-74.66,130.67,78.83,14.82,4.92,283.95,10
1966 Mt Hotham,FOCMEC,0.21,140.99,41.03,-74.66,156.02,78.83,40.17,4.92,309.3,10
1966 Mt Hotham,FOCMEC,0.22,284.18,50.18,-83.48,234.92,82.93,9.56,4.98,99.99,5
1966 Mt Hotham,FOCMEC,0.22,294.18,50.18,-83.48,244.92,82.93,19.56,4.98,109.99,5
1966 Mt Hotham,FOCMEC,0.22,299.18,50.18,-83.48,249.92,82.93,24.56,4.98,114.99,5
1966 Mt Hotham,FOCMEC,0.22,114.98,45.22,-82.95,109.97,85,200,0,290,5
1966 Mt Hotham,FOCMEC,0.22,134.98,45.22,-82.95,129.97,85,220,0,310,5
1966 Mt Hotham,FOCMEC,0.22,155.93,40.26,-82.25,195.11,82.93,60.44,4.98,330,5
1966 Mt Hotham,FOCMEC,0.22,309.98,50.73,-77.04,274.93,78.83,30.82,4.93,121.69,10
1966 Mt Hotham,FOCMEC,0.22,120.71,41.03,-74.66,135.74,78.83,19.89,4.92,289.02,10
1966 Mt Hotham,FOCMEC,0.22,125.78,41.03,-74.66,140.81,78.83,24.96,4.92,294.09,10
1966 Mt Hotham,FOCMEC,0.22,135.92,41.03,-74.66,150.95,78.83,35.1,4.92,304.23,10
1966 Mt Hotham,FOCMEC,0.22,341.4,51.62,-70.72,310.47,74.21,57.85,4.83,149.15,15
1966 Mt Hotham,FOCMEC,0.22,333.66,52.84,-64.59,303.3,69.41,45.94,4.7,137.65,20
1966 Mt Hotham,FOCMEC,0.22,338.95,52.84,-64.59,308.59,69.41,51.23,4.7,142.94,20
1966 Mt Hotham,FOCMEC,0.23,299.98,45.22,-82.95,294.97,85,25,0,115,5
1966 Mt Hotham,FOCMEC,0.23,311.54,45.86,-76,301.71,80,211.69,0,121.69,10
1966 Mt Hotham,FOCMEC,0.23,123.94,45.86,-76,114.11,80,24.09,0,294.09,10
1966 Mt Hotham,FOCMEC,0.23,130.85,41.03,-74.66,145.88,78.83,30.03,4.92,299.16,10
1966 Mt Hotham,FOCMEC,0.23,320.82,51.62,-70.72,289.89,74.21,37.27,4.83,128.57,15
1966 Mt Hotham,FOCMEC,0.23,130.29,42.27,-67.37,131.84,74.21,24.44,4.83,293.15,15
1966 Mt Hotham,FOCMEC,0.24,144.98,45.22,-82.95,139.97,85,230,0,320,5
1966 Mt Hotham,FOCMEC,0.24,304.91,50.73,-77.04,269.86,78.83,25.75,4.93,116.62,10
1966 Mt Hotham,FOCMEC,0.24,326.75,45.86,-76,316.92,80,226.9,0,136.9,10
1966 Mt Hotham,FOCMEC,0.24,110.57,41.03,-74.66,125.6,78.83,9.75,4.92,278.88,10
1966 Mt Hotham,FOCMEC,0.24,328.23,46.92,-69.25,313.72,75,43.72,0,133.72,15
1966 Mt Hotham,FOCMEC,0.24,125.14,42.27,-67.37,126.69,74.21,19.29,4.83,288,15
1966 Mt Hotham,FOCMEC,0.24,346.02,58.68,-60.35,306.89,63.19,55.27,9.06,149.54,25
1966 Mt Hotham,FOCMEC,0.24,15.52,83.59,-39.57,325.4,31.77,69.62,21.63,187.83,50
1966 Mt Hotham,FOCMEC,0.25,285,45,-90,270,90,15,0,105,0
1966 Mt Hotham,FOCMEC,0.25,279.18,50.18,-83.48,229.92,82.93,4.56,4.98,94.99,5
1966 Mt Hotham,FOCMEC,0.25,324.98,45.22,-82.95,319.97,85,50,0,140,5
1966 Mt Hotham,FOCMEC,0.25,294.77,50.73,-77.04,259.72,78.83,15.61,4.93,106.48,10
1966 Mt Hotham,FOCMEC,0.25,299.84,50.73,-77.04,264.79,78.83,20.68,4.93,111.55,10
1966 Mt Hotham,FOCMEC,0.25,340.4,50.73,-77.04,305.35,78.83,61.24,4.93,152.11,10
1966 Mt Hotham,FOCMEC,0.25,135.43,42.27,-67.37,136.98,74.21,29.58,4.83,298.29,15
1966 Mt Hotham,FOCMEC,0.25,341.7,57.39,-66.04,300.95,67.73,54.78,9.39,148.23,20
1966 Mt Hotham,FOCMEC,0.25,11.6,80.42,-39.03,323,33.83,66.14,18.75,180,49.99
1966 Mt Hotham,FOCMEC,0.26,270,50,-90,180,85,360,5,270,0
1966 Mt Hotham,FOCMEC,0.26,294.98,45.22,-82.95,289.97,85,20,0,110,5
1966 Mt Hotham,FOCMEC,0.26,315.68,51.62,-70.72,284.75,74.21,32.13,4.83,123.43,15
1974 Murrumbateman ,SKHASH,C,241.6,28.4,-171.1,80.57,42.38,209.84,34.75,321.51,28.03
1974 Murrumbateman ,FOCMEC,0,260,15,-90,350,60,170,30,80,0
